key_film;TITRE;AUTEUR;nbEmprunt;annee_tournage;type_tournage;imdbid;year;rating
8687;par-dessus l'epaule de jonas;jerome bonnell;;2019;long metrage;;;
4106;ca ne va pas supermarche;pierre briois et theo galampoix;;2020;serie web;;;
10617;three caballeros, the;;;;;0038166;1944;0
10618;ivan vasilevich menyaet professiyu;;;;;0070233;1973;1
10619;first reformed;;;;;6053438;2017;1
10620;slow learners;;;;;2537390;2015;3
10621;alles inklusive;;;;;3469518;2014;3
5950;neuilly sa mere, sa mere;gabriel julien lafferiere;;2017;long metrage;;;
10622;tom jones;;;;;0057590;1963;3
10623;green lantern;;;;;1133985;2011;1
10624;mummy: tomb of the dragon emperor, the;;;;;0859163;2008;3
10625;suspense;;;;;0003424;1913;0
10626;devil;;;;;1314655;2010;3
10627;la belle et la bete;;;;;2316801;2014;3
10628;project almanac;;;;;2436386;2014;3
10629;lost girls;;;;;3111426;2020;3
10630;emma.;;;;;9214832;2020;3
10631;strike witches - the movie;;;;;2322603;2012;3
10632;les ogres;fehner, laea;67;;;;;
10633;25th hour;;;;;0307901;2002;2
10634;l histoire du chameau qui pleure;davaa, byambasuren;144;;;;;
10635;holy motors;;;;;2076220;2012;1
10636;2ldk;;;;;0362387;2003;3
10637;full out;;;;;3977462;2015;3
10638;jaws 3-d;;;;;0085750;1983;3
10639;frau muller muss weg;;;;;4216934;2015;3
8135;les traducteurs;regis roinsard;;2018;long metrage;;;
10640;rocky;;;;;0075148;1976;1
10641;serendipity;;;;;0240890;2001;3
10642;ophelia;;;;;5690810;2018;3
4843;les plus belles annees;claude lelouch;;2018;long metrage;;;
10643;loving;;;;;4669986;2016;3
10644;tous en scaene;jennings, garth;236;;;;;
10645;late chrysanthemuns;;;;;0046750;1954;3
10646;umbrellas of cherbourg, the;;;;;0058450;1964;3
10647;humpday;;;;;1334537;2009;1
10648;hable con ella [talk to her];;;;;0287467;2002;3
10649;les 7 mercenaires;fuqua, antoine;136;;;;;
10650;a love song for bobby long;;;;;0369672;2004;3
10651;thing from another world, the;;;;;0044121;1951;1
10652;le havre;kaurismaki, aki;357;;;;;
138;bk web - wooper dog;;;2018;serie web;;;
8576;mathieu et thomas contre le monde entier;julien carpentier;;2017;serie tv;;;
7523;alice nevers;julien zidi;;2019;serie tv;;;
10653;la reine des neiges 2;buck, chris;90;;;;;
10654;thor : le monde des tenebres;taylor, alan;575;;;;;
10655;qwerty;;;;;1591071;2012;3
10656;brave one, the;;;;;0476964;2007;3
10657;secret agent;;;;;0028231;1936;3
10658;barbie as the princess and the pauper;;;;;0426955;2004;3
10659;house of cards (us). saison 2, integrale;willimon, beau;177;;;;;
10660;mon voisin totoro;miyazaki, hayao;1988;;;;;
10661;last man standing;;;;;0116830;1996;1
10662;petersburg: a selfie;;;;;5789664;2016;3
10663;green mile, the;;;;;0120689;1999;1
10664;stroszek;;;;;0075276;1977;0
10665;une paire de jumelles;;;;;9217514;2019;3
4712;or noir;manuel laurent - anouar el alami;;2020;serie web;;;
10666;la belle et la baete;condon, bill;243;;;;;
10667;monsters;;;;;1470827;2010;0
10668;old yeller;;;;;0050798;1957;1
10669;someone great;;;;;8075260;2019;3
10670;primer;;;;;0390384;2004;1
10671;it's a beautiful day;;;;;8457260;2018;0
10672;life before her eyes, the;;;;;0815178;2007;3
10673;black dragons;;;;;0034521;1942;0
8533;dans la brume;daniel roby;;2017;long metrage;;;
10674;przesluchanie;;;;;0084548;1989;3
10675;into the forest;;;;;2625810;2015;3
10676;stuck in love;;;;;2205697;2012;3
10677;perrier's bounty;;;;;1003034;2009;0
10678;une separation;farhadi, asghar;350;;;;;
10679;illusionist, the;;;;;0775489;2010;0
10680;eyewitness;;;;;0049196;1956;3
10681;future shift;;;;;2991316;2013;3
10682;divergente;burger, neil;720;;;;;
10683;sur la route;salles, walter;345;;;;;
10684;alibi.com;lacheau, philippe;152;;;;;
10685;avril et le monde truque;desmares, christian;531;;;;;
10686;house at the end of the street;;;;;1582507;2012;3
10687;late autumn;;;;;0053579;1960;3
10688;agnes of god;;;;;0088683;1985;3
10689;smashed;;;;;2063781;2012;3
10690;samba;toledano, eric;636;;;;;
10691;las 13 rosas;;;;;0809533;2007;3
8149;alexandre;francois ozon;;2018;long metrage;;;
10692;tad l explorateur : a la recherche de la cite perdue;gato, enrique;881;;;;;
4235;alice nevers e100-101;simon astier;;2018;serie tv;;;
10693;commando;;;;;0088944;1985;1
10694;two popes, the;;;;;8404614;2019;1
10695;gladiatress;;;;;0339072;2004;3
10696;soshite chichi ni naru (like father, like son);;;;;2331143;2013;3
10697;rio;saldanha, carlos;1715;;;;;
10698;une belle fille comme moi;;;;;0069442;1972;3
10699;shane;;;;;0046303;1953;1
10700;disappearance of eleanor rigby: her, the;;;;;3720788;2014;3
10701;je, tu, il, elle;;;;;0071690;1974;3
10702;l effet aquatique;anspach, solveig;315;;;;;
10703;sonic the hedgehog;;;;;3794354;2020;3
10704;daikaiju ketto: gamera tai barugon;;;;;0060446;1966;0
10705;my week with marylin;curtis, simon;163;;;;;
10706;pitch black;;;;;0134847;2000;3
10707;les reines du ring (english: wrestling queens);;;;;2330546;2013;3
10708;still alice;glatzer, richard;180;;;;;
10709;mean girls;;;;;0377092;2004;3
10710;charge of the light brigade, the;;;;;0027438;1936;1
10711;take shelter;nichols, jeff;596;;;;;
10712;angry indian goddesses;;;;;3368222;2015;3
10713;you instead;;;;;1672845;2011;3
8190;a tes cotes;gilles paquet brenner;;2020;telefilm;;;
10714;la ritournelle;fitoussi, marc;190;;;;;
7336;un conte indien;hector cabello reyes;;2016;long metrage;;;
10715;private benjamin;;;;;0081375;1980;3
10716;hunger games : l embrasement;lawrence, francis;852;;;;;
10717;seven chances;;;;;0016332;1925;0
10718;goldeneye;;;;;0113189;1995;3
10719;constantine;;;;;0360486;2005;1
10720;angel-a;;;;;0473753;2005;0
10721;barbie as rapunzel;;;;;0313255;2002;0
10722;bullet to the head;;;;;1308729;2012;0
10723;shooter;;;;;0822854;2007;1
10724;million dollar arm;;;;;1647668;2014;1
10725;barton fink;;;;;0101410;1991;1
10726;sorry we missed you;loach, ken;84;;;;;
10727;comancheria;mackenzie, david;162;;;;;
10728;futurama: into the wild green yonder;;;;;1054487;2009;3
10729;dangerous liaisons;;;;;0094947;1988;3
10730;grey, the;;;;;1601913;2012;0
10731;ruby sparks;;;;;1839492;2012;3
10732;papa ou maman;bourboulon, martin;202;;;;;
10733;human centipede (first sequence), the;;;;;1467304;2009;3
10734;italian job, the;;;;;0317740;2003;1
10735;daughters of darkness;;;;;0067690;1971;3
10736;good lie, the;;;;;2652092;2014;3
10737;page turner, the;;;;;0487503;2006;3
10738;madame bovary;;;;;2334733;2015;2
10739;blue streak;;;;;0181316;1999;1
10740;an invisible sign;;;;;1212454;2010;3
10741;he's just not that into you;;;;;1001508;2009;3
10742;wrath of daimajin;;;;;0062853;1966;0
10743;not fade away;;;;;1230215;2012;3
10744;engrenages. saison 7, intaegrale;clert, alexandra;80;;;;;
10745;la confession;boukhrief, nicolas;140;;;;;
10746;defiance;;;;;1034303;2008;3
10747;freedom writers;;;;;0463998;2007;1
7657;speakerine;laurent tuel;;2017;serie tv;;;
10748;step up 3d;;;;;1193631;2010;3
10749;le vilain petit canard;bardine, garri;585;;;;;
10750;le fate ignoranti;;;;;0274497;2001;3
10751;summer with monika;;;;;0046345;1953;3
10752;relic;;;;;9072352;2020;3
10753;asterix in britain (asterix chez les bretons);;;;;0090667;1986;0
10754;babysitting 2;lacheau, philippe;150;;;;;
10755;amber lake;;;;;1737090;2011;3
10756;consequence of feminism, the;;;;;1260944;1906;0
10757;love and death;;;;;0073312;1975;3
10758;queen &amp  slim;;;;;8722346;2019;2
10759;heisei tanuki gassen pompoko;;;;;0110008;1994;1
10760;magnolia;;;;;0175880;1999;3
10761;let me go;;;;;5153952;2016;3
10762;playtime;;;;;0062136;1967;3
10763;anastasia;bluth, don;1241;;;;;
10764;agora;;;;;1186830;2009;1
8688;arthur rambo;laurent cantet;;2019;long metrage;;;
10765;enchanted;;;;;0461770;2007;3
10766;cadaver;;;;;11284280;2020;3
10767;quest, the;;;;;0117420;1996;0
10768;housemaid, the;;;;;1314652;2010;3
10769;sleeping with the fishes;;;;;2286988;2013;3
10770;nogemu noraifu: zero;;;;;5914996;2017;3
10771;strange magic;;;;;4191054;2015;3
10772;attila;;;;;0046731;1954;2
10773;buffalo '66;;;;;0118789;1998;1
10774;guys and dolls;;;;;0048140;1955;3
10775;boyz n the hood;;;;;0101507;1991;2
10776;mindhunters;;;;;0297284;2004;1
10777;&quot masters of horror&quot  haeckel's tale;;;;;0643106;2006;0
10778;sky high;;;;;0405325;2005;3
10779;when the game stands tall;;;;;2247476;2014;1
10780;cosmos;;;;;4477292;2019;0
10781;les simpson : le film;silverman, david;1006;;;;;
10782;tomie: anaza feisu;;;;;0284565;1999;2
10783;red river;;;;;0040724;1948;0
10784;red riding: in the year of our lord 1974;;;;;1259574;2009;1
10785;tjenare kungen;;;;;0423382;2005;3
10786;peppermint frappe;;;;;0062113;1967;1
10787;pirates of the caribbean: dead man's chest;;;;;0383574;2006;2
10788;battle royale;;;;;0266308;2000;3
10789;green book;;;;;6966692;2018;1
10790;st. vincent;;;;;2170593;2014;3
8185;fahim;pierre-francois martin-laval;;2018;long metrage;;;
10791;percy jackson : la mer des monstres;freudenthal, thor;333;;;;;
10792;a soldier's story;;;;;0088146;1984;0
10793;dam busters, the;;;;;0046889;1955;1
10794;beauty and the beast;;;;;2771200;2017;3
10795;sing street;;;;;3544112;2016;1
10796;words, the;;;;;1840417;2012;1
10797;anna and the king;;;;;0166485;1999;3
10798;pitch perfect;;;;;1981677;2012;3
10799;dinner rush;;;;;0229340;2000;3
10800;jingle all the way;;;;;0116705;1996;1
10801;au-dela;eastwood, clint;1205;;;;;
8637;munch saison 2;frederic berthe;;2018;serie tv;;;
3134;temps-mort;;;2019;serie web;;;
10802;antz;;;;;0120587;1998;3
10803;l'et&agrave  d'oro;;;;;4322180;2016;1
10804;alien tornado;;;;;1942798;2012;3
10805;la legende de despereaux;fell, sam;847;;;;;
10806;naked;;;;;6048930;2017;2
10807;chasing legends;;;;;1996211;2010;0
10808;miss congeniality;;;;;0212346;2000;3
10809;divergente 3 : au-delaa du mur;schwentke, robert;209;;;;;
10810;django;comar, etienne;396;;;;;
10811;hunt for red october, the;;;;;0099810;1990;1
7872;les meilleures;marion desseigne ravel;;2019;long metrage;;;
10812;girls will be girls;;;;;0339071;2003;3
10813;gladiator;;;;;0172495;2000;0
10814;a private function;;;;;0089838;1984;3
10815;captain america : first avenger;johnston, joe;808;;;;;
10816;iron giant, the;;;;;0129167;1999;0
913;skam saison 5 et 6 semaine 1 sur 9;;;2019;serie web;;;
10817;spring, summer, fall, winter... and spring;;;;;0374546;2003;1
10818;hard target;;;;;0107076;1993;1
10819;neon demon, the;;;;;1974419;2016;3
10820;stuck in the suburbs;;;;;0410696;2004;3
10821;elles;szumowska, malgorzata;173;;;;;
10822;bratz: pampered petz;;;;;1719009;2010;3
10823;ghost world;;;;;0162346;2001;3
10824;revanche;;;;;1173745;2008;1
10825;titus;;;;;0120866;1999;3
3139;gm6;fabien cavalerie;;2018;serie web;;;
10826;hannibal;;;;;2243973;2012;3
10827;omar m a tuer;zem, roschdy;333;;;;;
10828;comme les autres;garenq, vincent;155;;;;;
10829;creepshow 2;;;;;0092796;1987;3
10830;piano teacher, the;;;;;0254686;2001;3
10831;comme les 5 doigts de la main;arcady, alexandre;163;;;;;
10832;terminator: dark fate;;;;;6450804;2019;3
10833;ex drummer;;;;;0812243;2007;1
10834;la liste de schindler;spielberg, steven;166;;;;;
10835;rebelle;andrews, mark;2535;;;;;
10836;angry video game nerd: the movie;;;;;2123146;2014;3
10837;sonic the hedgehog: the movie;;;;;0237765;1996;0
10838;my little pony: the movie;;;;;4131800;2017;3
8001;maggie e bianca fashion friends episode de paris avec amour;yuri rossi;;2017;serie tv;;;
10839;high anxiety;;;;;0076141;1977;1
10840;hitchhiker's guide to the galaxy, the;;;;;0371724;2005;1
10841;body, the;;;;;1937149;2012;3
10842;good witch's gift, the;;;;;1560779;2010;3
10843;enter the dragon;;;;;0070034;1973;1
10844;bridge to terabithia;;;;;0398808;2007;3
10845;loenatik - de moevie;;;;;0285300;2002;3
10846;on her majesty's secret service;;;;;0064757;1969;2
10847;hidden figures;;;;;4846340;2016;3
10848;la vie secr&egrave te des gens heureux;;;;;0807965;2006;1
10849;best defense;;;;;0086955;1984;2
10850;cast away;;;;;0162222;2000;2
10851;partir;corsini, catherine;289;;;;;
10852;les heritiers;mention-schaar, marie-castille;320;;;;;
10853;magic mike;;;;;1915581;2012;3
8155;l'art du crime saison 2;;;2018;serie tv;;;
10854;kaze no tani no naushika;;;;;0087544;1984;3
10855;call me kuchu;;;;;2088714;2012;3
10856;lucky;;;;;5859238;2017;2
10857;nerve;;;;;3531824;2016;3
10858;my summer of love;;;;;0382189;2004;3
10859;for your eyes only;;;;;0082398;1981;3
10860;les trois brigands;freitag, hayo;2167;;;;;
10861;bride of chucky;;;;;0144120;1998;1
10862;saige paints the sky;;;;;2818348;2013;3
10863;election;;;;;0126886;1999;3
10864;black christmas;;;;;0454082;2006;3
10865;blues brothers, the;;;;;0080455;1980;1
10866;muppets take manhattan, the;;;;;0087755;1984;3
10867;their finest;;;;;1661275;2016;3
10868;gros-pois et petit-point;geffenblad, lotta;169;;;;;
10869;coup de foudre a bollywood;chadha, gurinder;169;;;;;
10870;guardians of the galaxy;;;;;2015381;2014;3
10871;roommate, the;;;;;1265990;2011;3
10872;schindler's list;;;;;0108052;1993;3
10873;snow white and the three stooges;;;;;0055458;1961;3
10874;lemora: a child's tale of the supernatural;;;;;0070300;1973;3
10875;notebook, the;;;;;0332280;2004;3
10876;suzanne;;;;;2298416;2013;3
2156;pourquoi je vis;laurent tuel;;2020;telefilm;;;
10877;hold the dark;;;;;5057140;2018;1
10878;gekijouban hakuouki: daiisshou kyouto ranbu;;;;;3856638;2013;0
10879;escape from alcatraz;;;;;0079116;1979;0
10880;zoran, il mio nipote scemo;;;;;3078718;2013;0
10881;(500) days of summer;;;;;1022603;2009;1
10882;joker;;;;;7286456;2019;3
10883;le hobbit : la daesolation de smaug;jackson, peter;223;;;;;
10884;gantz;;;;;1525835;2010;1
10885;gakk&ocirc  no kaidan g;;;;;0330312;1988;0
10886;rock of ages;;;;;1336608;2012;3
10887;blind side, the;;;;;0878804;2009;2
10888;linefork;;;;;5553782;2016;3
10889;us;;;;;6857112;2019;3
10890;return to halloweentown;;;;;0816520;2006;3
10891;au bonheur des ogres;bary, nicolas;818;;;;;
10892;rosencrantz &amp  guildenstern are dead;;;;;0100519;1990;1
10893;hustler, the;;;;;0054997;1961;0
10894;flawless;;;;;0155711;1999;1
10895;le chateau ambulant;miyazaki, hayao;1410;;;;;
10896;praia do futuro;;;;;2199543;2014;1
10897;hurricane bianca;;;;;4007248;2016;3
10898;ava;;;;;6194530;2017;3
10899;fear and loathing in las vegas;;;;;0120669;1998;1
10900;tower heist;;;;;0471042;2011;1
10901;fireproof;;;;;1129423;2008;2
10902;aladdin and the king of thieves;;;;;0115491;1995;1
10903;mars needs moms;;;;;1305591;2011;3
10904;dracula: dead and loving it;;;;;0112896;1995;3
10905;machete;;;;;0985694;2010;3
10906;a trip to mars;;;;;1515725;1910;0
10907;la belle aepoque;bedos, nicolas;67;;;;;
10908;bratz: rock angelz;;;;;0492571;2005;3
10909;xxxholic ro adayume;;;;;4627404;2011;1
10910;ballet shoes;;;;;1083845;2007;3
10911;le monde est a toi;;;;;6892462;2018;2
10912;orphan;;;;;1148204;2009;3
8587;barber truck;pierre andre lhomme;;2017;serie web;;;
10913;a haunting at silver falls;;;;;1813609;2013;3
10914;go;;;;;0299937;2001;2
10915;x-men: first class;;;;;1270798;2011;3
10916;fifty shades of grey;;;;;2322441;2015;3
10917;my old lady;horovitz, israel;329;;;;;
10918;grand froid;pautonnier, gaerard;136;;;;;
10919;that touch of mink;;;;;0056575;1962;2
10920;sleepy hollow;;;;;0162661;1999;3
10921;iron lady, the;;;;;1007029;2011;3
10922;to have and have not;;;;;0037382;1944;3
10923;wonder;;;;;2543472;2017;3
10924;48 hrs.;;;;;0083511;1982;2
10925;danish girl, the;;;;;0810819;2015;3
10926;rico, oskar und die tieferschatten;;;;;1679276;2014;1
10927;pauvre pierrot;;;;;0000003;1892;0
10928;tel paere, tel fils;kore-eda, hirokazu;71;;;;;
10929;the big short : le casse du siaecle;mckay, adam;126;;;;;
1753;benefits, wellness, travel around the ayurveda in kerala;david et douglas;;2018;serie web;;;
10930;asterix the gaul (asterix le gaulois);;;;;0061369;1967;0
10931;journey to the christmas star;;;;;2034761;2012;3
1587;dans les bois;stephane artus;;2017;serie tv;;;
10932;frantz;ozon, francois;411;;;;;
10933;say uncle;;;;;0401385;2005;2
10934;oblivion;kosinski, joseph;781;;;;;
10935;meet the fockers;;;;;0290002;2004;3
10936;quick and the dead, the;;;;;0114214;1995;3
10937;le crime est notre affaire;thomas, pascal;521;;;;;
10938;match point;;;;;0416320;2005;3
10939;steam of life;;;;;1583323;2010;0
10940;guest, the;;;;;0058164;1963;0
10941;an american in rome;;;;;0046705;1954;1
10942;love live! sunshine!! the school idol movie: over the rainbow;;;;;8659948;2019;3
10943;giant mechanical man, the;;;;;1769363;2012;3
10944;le nouveau;rosenberg, rudi;180;;;;;
10945;wuthering heights;;;;;1181614;2011;2
10946;love &amp  friendship;;;;;3068194;2016;3
6172;dans la gueule du requin (exfiltres);emmanuel hamon;;2018;long metrage;;;
10947;phoenix incident;;;;;4341532;2015;1
10948;laggies;;;;;2034031;2014;3
10949;ajami;;;;;1077262;2009;2
10950;stagecoach;;;;;0031971;1939;3
10951;paddington 2;;;;;4468740;2017;3
10952;young adult;;;;;1625346;2011;3
10953;incredible hulk, the;;;;;0800080;2008;1
10954;normal heart, the;;;;;1684226;2014;1
10955;homeland. saison 4, integrale;gordon, howard;177;;;;;
10956;change-up, the;;;;;1488555;2011;1
10957;captains, the;;;;;1946421;2011;1
10958;evangelion: 1.0: you are (not) alone;;;;;0923811;2007;3
10959;la balade de babouchka : contes et merveilles de russie;-;160;;;;;
10960;storks;;;;;4624424;2016;1
10961;les proies;coppola, sofia;400;;;;;
10962;inglourious basterds;tarantino, quentin;1166;;;;;
10963;byzantium;;;;;1531901;2012;3
7810;anna m;luc besson;;2018;long metrage;;;
10964;high roller: the stu ungar story;;;;;0338467;2003;3
10965;a tale of springtime;;;;;0097106;1990;3
10966;parent trap, the;;;;;0120783;1998;3
10967;le monde de narnia. chapitre 2 : le prince caspian;adamson, andrew;127;;;;;
10968;gully boy;;;;;2395469;2019;1
7933;c'est quoi cette famille?! 2;gabriel julien laferriere;;2018;long metrage;;;
10969;revolt of the zombies;;;;;0028174;1936;0
8060;arsene lupin;ludovic bernard;;2020;serie tv;;;
10970;three... extremes;;;;;0420251;2004;3
10971;it's better to be wanted for murder than not to be wanted at all;;;;;0339882;2003;1
10972;hotel;;;;;0415855;2004;3
10973;poor little rich girl, the;;;;;0008443;1917;3
10974;yaeti & compagnie;kirkpatrick, karey;71;;;;;
6405;la fracture;catherine corsini;;2020;long metrage;;;
10975;bright star;campion, jane;702;;;;;
10976;den skaldede frisor;;;;;1854236;2012;3
10977;star wars: revelations;;;;;0457489;2005;3
10978;star wars: episode i - the phantom menace;;;;;0120915;1999;3
10979;four weddings and a funeral;;;;;0109831;1994;3
10980;princess bride, the;;;;;0093779;1987;2
10981;l aage de glace 3 : le temps des dinosaures;saldanha, carlos;223;;;;;
10982;el pico 2;;;;;0087913;1984;1
10983;beyond the black rainbow;;;;;1534085;2010;2
10984;snakes on a plane;;;;;0417148;2006;3
5414;chroniques parisiennes 5;zabou breitman;;2017;serie tv;;;
10985;case depart;ngijol, thomas.;189;;;;;
10986;fais de beaux reves;bellocchio, marco;143;;;;;
10987;dreamlife of angels, the;;;;;0120449;1998;3
10988;secondhand lions;;;;;0327137;2003;1
10989;first blood;;;;;0083944;1982;0
10990;last holiday;;;;;0408985;2006;3
8276;diane a les epaules;fabien gorgeart;;2016;long metrage;;;
10991;brink of life;;;;;0052017;1958;3
10992;my soul to take;;;;;0872230;2010;3
10993;nebraska;;;;;1821549;2013;3
10994;inventory;;;;;1787729;2011;3
10995;pi;;;;;0138704;1998;2
10996;feeheld;;;;;1658801;2015;3
10997;made in dagenham;;;;;1371155;2010;3
10998;i can't think straight;;;;;0830570;2008;3
10999;le grand mechant renard et autres contes...;renner, benjamin;197;;;;;
11000;strange cargo;;;;;0033105;1940;0
11001;peanut butter falcon, the;;;;;4364194;2019;1
11002;robin des bois;scott, ridley;930;;;;;
11003;frozen in time;;;;;4150316;2014;0
