key_lieu;id_lieu;adresse_lieu;ardt_lieu;coord_x;coord_y;geo_shape;geo_point_2d
7814;2018-661;avenue darcel, 75019 paris;75019;2.3787904;48.8781;"{""type"": ""Point"", ""coordinates"": [2.378790347155991, 48.87810007976912]}";48.8781000798,2.37879034716
7815;2016-2199;5  rue  de babylone;75007;2.32398;48.851658;"{""type"": ""Point"", ""coordinates"": [2.323979999625979, 48.851659000314974]}";48.8516590003,2.32397999963
7816;2018-678;place francois ier, 75008 paris;75008;2.307606;48.866257;"{""type"": ""Point"", ""coordinates"": [2.307606101729049, 48.866256855294466]}";48.8662568553,2.30760610173
7817;2016-2253;place  de la reunion;75020;2.400886;48.85545;"{""type"": ""Point"", ""coordinates"": [2.400886000271725, 48.85544899984328]}";48.8554489998,2.40088600027
7818;2018-460;4 rue de l'essai, 75005 paris;75005;2.358509;48.83937;"{""type"": ""Point"", ""coordinates"": [2.358509170964798, 48.83937069050145]}";48.8393706905,2.35850917096
7819;2016-2261;boulevard  saint michel;75005;2.340926;48.847073;"{""type"": ""Point"", ""coordinates"": [2.340925999476291, 48.84707399975328]}";48.8470739998,2.34092599948
7820;2019-1740;2 place de rio de janeiro, 75008 paris;75008;2.3108091;48.87764;"{""type"": ""Point"", ""coordinates"": [2.310809184562079, 48.87763979664922]}";48.8776397966,2.31080918456
7821;2016-2286;rue  d'orsel et de steinkerque;75018;2.34365;48.883675;"{""type"": ""Point"", ""coordinates"": [2.343649999655586, 48.88367599990729]}";48.8836759999,2.34364999966
7822;2019-1743;12 rue pierre castagnou, 75014 paris;75014;2.32592;48.83275;"{""type"": ""Point"", ""coordinates"": [2.325920050643497, 48.83274771195873]}";48.832747712,2.32592005064
7823;2020-774;17 avenue trudaine, 75009 paris;75009;2.3445964;48.881413;"{""type"": ""Point"", ""coordinates"": [2.344596313934543, 48.88141440182634]}";48.8814144018,2.34459631393
7824;2019-1760;99 rue du faubourg du temple, 75010 paris;75010;2.3734336;48.87084;"{""type"": ""Point"", ""coordinates"": [2.373433546146105, 48.870839910931814]}";48.8708399109,2.37343354615
7825;2020-778;12 avenue trudaine, 75009 paris;75009;2.3434236;48.881485;"{""type"": ""Point"", ""coordinates"": [2.343423695605995, 48.88148627252094]}";48.8814862725,2.34342369561
7826;2018-1141;40 rue de bassano, 75008 paris;75008;2.2989688;48.870285;"{""type"": ""Point"", ""coordinates"": [2.298968746466518, 48.87028541911754]}";48.8702854191,2.29896874647
7827;2020-791;4 avenue de l'observatoire, 75006 paris;75006;2.3363292;48.843346;"{""type"": ""Point"", ""coordinates"": [2.336329308188162, 48.84334484037016]}";48.8433448404,2.33632930819
7828;2018-581;27 avenue trudaine, 75009 paris;75009;2.3434103;48.881184;"{""type"": ""Point"", ""coordinates"": [2.343410309007071, 48.88118206305232]}";48.8811820631,2.34341030901
7829;2020-801;belvedere willy ronis, 75020 paris;75020;2.3858488;48.871433;"{""type"": ""Point"", ""coordinates"": [2.385848655296066, 48.87143427943444]}";48.8714342794,2.3858486553
7830;2018-604;5 rue armand carrel, 75019 paris;75019;2.3809543;48.882458;"{""type"": ""Point"", ""coordinates"": [2.380954201234386, 48.88245721651389]}";48.8824572165,2.38095420123
7831;2020-834;35 avenue du general sarrail, 75016 paris;75016;2.255583;48.843727;"{""type"": ""Point"", ""coordinates"": [2.255583157551355, 48.843728953162795]}";48.8437289532,2.25558315755
7832;2018-613;48 rue botzaris, 75019 paris;75019;2.3833933;48.879017;"{""type"": ""Point"", ""coordinates"": [2.383393375826047, 48.879017136935346]}";48.8790171369,2.38339337583
7833;2018-1077;37 rue meslay, 75003 paris;75003;2.358904;48.867886;"{""type"": ""Point"", ""coordinates"": [2.358903946157853, 48.86788733145501]}";48.8678873315,2.35890394616
7834;2018-967;place de la concorde, 75008 paris;75008;2.320535;48.8667;"{""type"": ""Point"", ""coordinates"": [2.320534842202644, 48.866699494682805]}";48.8666994947,2.3205348422
7835;2016-708;5  rue  de berri;75008;2.303188;48.872;"{""type"": ""Point"", ""coordinates"": [2.303188000493131, 48.87200299959567]}";48.8720029996,2.30318800049
7836;2018-998;7 rue botzaris, 75019 paris;75019;2.3883276;48.87968;"{""type"": ""Point"", ""coordinates"": [2.388327637394474, 48.879681746818164]}";48.8796817468,2.38832763739
7837;2016-713;21  boulevard  saint marcel;75013;2.356564;48.838066;"{""type"": ""Point"", ""coordinates"": [2.356563999550332, 48.83806700018651]}";48.8380670002,2.35656399955
7838;2018-1001;rue thomas mann, 75013 paris;75013;2.3781607;48.829174;"{""type"": ""Point"", ""coordinates"": [2.378160659112846, 48.82917268294525]}";48.8291726829,2.37816065911
7839;2016-752;205  boulevard  serrurier;75019;2.394148;48.89513;"{""type"": ""Point"", ""coordinates"": [2.394148000641878, 48.89512899966775]}";48.8951289997,2.39414800064
7840;2018-1005;quai de la rapee, 75012 paris;75012;2.3692589;48.843945;"{""type"": ""Point"", ""coordinates"": [2.369258812728809, 48.843944430916665]}";48.8439444309,2.36925881273
7841;2018-1011;51 quai de grenelle, 75015 paris;75015;2.2843428;48.8508;"{""type"": ""Point"", ""coordinates"": [2.284342825061657, 48.85079954940574]}";48.8507995494,2.28434282506
7842;2018-695;56 boulevard haussmann, 75009 paris;75009;2.329423;48.8736;"{""type"": ""Point"", ""coordinates"": [2.329422869258594, 48.87360023674474]}";48.8736002367,2.32942286926
7843;2019-134;27 rue du docteur potain, 75019 paris;75019;2.3978121;48.877323;"{""type"": ""Point"", ""coordinates"": [2.397812016922849, 48.87732376413565]}";48.8773237641,2.39781201692
7844;2019-144;11 boulevard de la bastille, 75012 paris;75012;2.367221;48.847725;"{""type"": ""Point"", ""coordinates"": [2.36722103105144, 48.847725535888465]}";48.8477255359,2.36722103105
7845;2018-1374;1 avenue jean jaures, 75019 paris;75019;2.37102;48.883152;"{""type"": ""Point"", ""coordinates"": [2.37102016659099, 48.88315248435787]}";48.8831524844,2.37102016659
7846;2019-152;52 avenue de saxe, 75015 paris;75015;2.3105686;48.8477;"{""type"": ""Point"", ""coordinates"": [2.310568624723006, 48.84769696409273]}";48.8476969641,2.31056862472
7847;2019-697;44 rue le vau, 75020 paris;75020;2.4109616;48.87016;"{""type"": ""Point"", ""coordinates"": [2.410961670870753, 48.87015895525948]}";48.8701589553,2.41096167087
7848;2018-1221;27 boulevard auguste blanqui, 75013 paris;75013;2.3526452;48.830143;"{""type"": ""Point"", ""coordinates"": [2.352645044154818, 48.83014369205999]}";48.8301436921,2.35264504415
7849;2019-703;place du palais royal, 75001 paris;75001;2.3373132;48.862713;"{""type"": ""Point"", ""coordinates"": [2.337313210687701, 48.86271144816599]}";48.8627114482,2.33731321069
7850;2018-1234;13 avenue du nouveau conservatoire, 75019 paris;75019;2.3896217;48.88912;"{""type"": ""Point"", ""coordinates"": [2.389621715224887, 48.88911643576946]}";48.8891164358,2.38962171522
7851;2019-719;rue de levis, 75017 paris;75017;2.3152688;48.88241;"{""type"": ""Point"", ""coordinates"": [2.31526886898263, 48.88240908708574]}";48.8824090871,2.31526886898
7852;2019-878;15 rue jacques hillairet, 75012 paris;75012;2.3875303;48.842766;"{""type"": ""Point"", ""coordinates"": [2.387530396376128, 48.84276693034535]}";48.8427669303,2.38753039638
7853;2019-1313;place edouard renard, 75012 paris;75012;2.4065063;48.835373;"{""type"": ""Point"", ""coordinates"": [2.406506301577636, 48.83537319810033]}";48.8353731981,2.40650630158
7854;2019-881;6 rue marsoulan, 75012 paris;75012;2.402936;48.845383;"{""type"": ""Point"", ""coordinates"": [2.402936013033961, 48.84538158164981]}";48.8453815816,2.40293601303
7855;2018-1394;1 rue du sabot, 75006 paris;75006;2.3314178;48.853035;"{""type"": ""Point"", ""coordinates"": [2.331417796701445, 48.8530336642233]}";48.8530336642,2.3314177967
7856;2019-882;1 avenue de laumiere, 75019 paris;75019;2.3813639;48.882725;"{""type"": ""Point"", ""coordinates"": [2.381363871467125, 48.882723295624444]}";48.8827232956,2.38136387147
7857;2018-1511;32 rue condorcet, 75009 paris;75009;2.345788;48.879784;"{""type"": ""Point"", ""coordinates"": [2.345787998072073, 48.87978439577261]}";48.8797843958,2.34578799807
7858;2019-907;passage du grand cerf, 75002 paris;75002;2.348581;48.864944;"{""type"": ""Point"", ""coordinates"": [2.348580999356345, 48.8649437737729]}";48.8649437738,2.34858099936
7859;2019-427;2 rue des barres, 75004 paris;75004;2.3551211;48.854797;"{""type"": ""Point"", ""coordinates"": [2.3551211856215692, 48.85479861579632]}";48.8547986158,2.35512118562
7860;2019-912;51 rue de varenne, 75007 paris;75007;2.3217592;48.854454;"{""type"": ""Point"", ""coordinates"": [2.321759109369753, 48.854454240278386]}";48.8544542403,2.32175910937
7861;2019-445;avenue de la porte d'aubervilliers, 75019 paris;75019;2.3702967;48.900986;"{""type"": ""Point"", ""coordinates"": [2.370296657973299, 48.900984429871706]}";48.9009844299,2.37029665797
7862;2019-790;place de breteuil, 75007 paris;75007;2.3115873;48.84761;"{""type"": ""Point"", ""coordinates"": [2.311587400548882, 48.84760998033185]}";48.8476099803,2.31158740055
7863;2019-1347;place de la sorbonne, 75005 paris;75005;2.34226;48.84866;"{""type"": ""Point"", ""coordinates"": [2.342259900202478, 48.84866091566869]}";48.8486609157,2.3422599002
7864;2019-791;15 boulevard voltaire, 75011 paris;75011;2.3671901;48.865696;"{""type"": ""Point"", ""coordinates"": [2.367190108582699, 48.86569653756704]}";48.8656965376,2.36719010858
7865;2019-1360;place des fetes, 75019 paris;75019;2.3921816;48.877224;"{""type"": ""Point"", ""coordinates"": [2.39218152210659, 48.87722216603906]}";48.877222166,2.39218152211
7866;2019-794;28 rue du docteur finlay, 75015 paris;75015;2.2891972;48.851868;"{""type"": ""Point"", ""coordinates"": [2.289197097417088, 48.851869299400455]}";48.8518692994,2.28919709742
7867;2018-1464;12 rue frochot, 75009 paris;75009;2.3374538;48.88164;"{""type"": ""Point"", ""coordinates"": [2.337453797110772, 48.88164093933715]}";48.8816409393,2.33745379711
7868;2019-1154;131 rue oberkampf, 75011 paris;75011;2.3799446;48.866364;"{""type"": ""Point"", ""coordinates"": [2.379944575811582, 48.86636174362974]}";48.8663617436,2.37994457581
7869;2019-1371;rue du chateau, 75014 paris;75014;2.3213158;48.8346;"{""type"": ""Point"", ""coordinates"": [2.321315853442655, 48.834597082228335]}";48.8345970822,2.32131585344
7870;2019-1158;parvis du tribunal de paris, 75017 paris;75017;2.3109622;48.894966;"{""type"": ""Point"", ""coordinates"": [2.310962165451218, 48.89496627015755]}";48.8949662702,2.31096216545
7871;2019-1382;rue francois miron, 75004 paris;75004;2.3567445;48.855762;"{""type"": ""Point"", ""coordinates"": [2.356744611845615, 48.85576236672237]}";48.8557623667,2.35674461185
7872;2019-1175;276 rue de belleville, 75020 paris;75020;2.4023135;48.875828;"{""type"": ""Point"", ""coordinates"": [2.402313456552903, 48.8758296203389]}";48.8758296203,2.40231345655
7873;2018-791;quai francois mauriac, 75013 paris;75013;2.3793097;48.832535;"{""type"": ""Point"", ""coordinates"": [2.379309683472516, 48.832536438589834]}";48.8325364386,2.37930968347
7874;2018-1178;15 avenue de choisy, 75013 paris;75013;2.3638198;48.820892;"{""type"": ""Point"", ""coordinates"": [2.363819819936962, 48.820890483053994]}";48.8208904831,2.36381981994
7875;2018-1472;avenue joseph bouvard, 75007 paris;75007;2.2959008;48.854527;"{""type"": ""Point"", ""coordinates"": [2.295900882576335, 48.85452818601004]}";48.854528186,2.29590088258
7876;2018-1184;10 rue de la grange aux belles, 75010 paris;75010;2.3647785;48.87355;"{""type"": ""Point"", ""coordinates"": [2.364778507584222, 48.873549456951544]}";48.873549457,2.36477850758
7877;2018-1500;9 rue drouot, 75009 paris;75009;2.340389;48.873093;"{""type"": ""Point"", ""coordinates"": [2.340388947833864, 48.87309191229121]}";48.8730919123,2.34038894783
7878;2018-1190;77 rue de maubeuge, 75010 paris;75010;2.351228;48.880276;"{""type"": ""Point"", ""coordinates"": [2.35122792858423, 48.88027708349863]}";48.8802770835,2.35122792858
7879;2018-1567;1 place pigalle, 75009 paris;75009;2.3377616;48.88208;"{""type"": ""Point"", ""coordinates"": [2.3377616159760892, 48.882078251855546]}";48.8820782519,2.33776161598
7880;2019-851;rue des vinaigriers, 75010 paris;75010;2.3602278;48.8732;"{""type"": ""Point"", ""coordinates"": [2.360227892710153, 48.87319998571612]}";48.8731999857,2.36022789271
7881;2019-160;83 rue raynouard, 75016 paris;75016;2.2766356;48.85305;"{""type"": ""Point"", ""coordinates"": [2.276635639275784, 48.853049192821146]}";48.8530491928,2.27663563928
7882;2019-1196;place leon blum, 75011 paris;75011;2.3798974;48.858578;"{""type"": ""Point"", ""coordinates"": [2.379897253949014, 48.85857958383595]}";48.8585795838,2.37989725395
7883;2019-1214;1 rue pierre lescot, 75001 paris;75001;2.3476887;48.86121;"{""type"": ""Point"", ""coordinates"": [2.347688656238468, 48.86121175245605]}";48.8612117525,2.34768865624
7884;2019-1218;place du tertre, 75018 paris;75018;2.3409302;48.88634;"{""type"": ""Point"", ""coordinates"": [2.340930113522484, 48.886340968351774]}";48.8863409684,2.34093011352
7885;2018-1209;rue raffet, 75016 paris;75016;2.2651827;48.851448;"{""type"": ""Point"", ""coordinates"": [2.265182653391066, 48.85144965997424]}";48.85144966,2.26518265339
7886;2019-1015;place du carrousel, 75001 paris;75001;2.334844;48.86225;"{""type"": ""Point"", ""coordinates"": [2.334844054118252, 48.862251952340955]}";48.8622519523,2.33484405412
7887;2019-1041;11 rue des dechargeurs, 75001 paris;75001;2.346232;48.85999;"{""type"": ""Point"", ""coordinates"": [2.346232032829402, 48.859990627703425]}";48.8599906277,2.34623203283
7888;2018-1244;25 rue doudeauville, 75018 paris;75018;2.355883;48.888615;"{""type"": ""Point"", ""coordinates"": [2.355882845804638, 48.888612757161155]}";48.8886127572,2.3558828458
7889;2018-1247;39 rue compans, 75019 paris;75019;2.3932316;48.87796;"{""type"": ""Point"", ""coordinates"": [2.3932316551203012, 48.87796132893556]}";48.8779613289,2.39323165512
7890;2018-1250;boulevard de reims, 75017 paris;75017;2.3006492;48.892113;"{""type"": ""Point"", ""coordinates"": [2.300649100978518, 48.89211274835107]}";48.8921127484,2.30064910098
7891;2019-15;avenue des champs elysees, 75008 paris;75008;2.3052886;48.870533;"{""type"": ""Point"", ""coordinates"": [2.305288451489716, 48.87053328800335]}";48.870533288,2.30528845149
7892;2019-937;39 route des petits ponts, 75019 paris;75019;2.3977358;48.893204;"{""type"": ""Point"", ""coordinates"": [2.397735786930017, 48.893203414186246]}";48.8932034142,2.39773578693
7893;2019-943;54 rue du poteau, 75018 paris;75018;2.340689;48.894962;"{""type"": ""Point"", ""coordinates"": [2.340688973005864, 48.89496348828357]}";48.8949634883,2.34068897301
7894;2019-954;avenue hussein 1er de jordanie, 75116 paris;75116;2.2890663;48.86175;"{""type"": ""Point"", ""coordinates"": [2.289066365359361, 48.86174997591285]}";48.8617499759,2.28906636536
7895;2019-974;1 place du palais bourbon, 75007 paris;75007;2.3188937;48.860638;"{""type"": ""Point"", ""coordinates"": [2.318893618229084, 48.8606387189522]}";48.860638719,2.31889361823
7896;2019-982;1 rue de capri, 75012 paris;75012;2.3979275;48.835545;"{""type"": ""Point"", ""coordinates"": [2.397927426109926, 48.83554492055288]}";48.8355449206,2.39792742611
7897;2019-987;1 rue de capri, 75012 paris;75012;2.3979275;48.835545;"{""type"": ""Point"", ""coordinates"": [2.397927426109926, 48.83554492055288]}";48.8355449206,2.39792742611
7898;2019-992;1 rue saint-etienne du mont, 75005 paris;75005;2.3487887;48.8466;"{""type"": ""Point"", ""coordinates"": [2.34878878133412, 48.846598822092425]}";48.8465988221,2.34878878133
7899;2019-61;16 place de la madeleine, 75008 paris;75008;2.3253868;48.869907;"{""type"": ""Point"", ""coordinates"": [2.325386678401283, 48.86990764224375]}";48.8699076422,2.3253866784
7900;2019-68;27 rue de l'aqueduc, 75010 paris;75010;2.3605187;48.88088;"{""type"": ""Point"", ""coordinates"": [2.360518694745027, 48.8808769127601]}";48.8808769128,2.36051869475
7901;2019-642;allee des cygnes, 75015 paris;75015;2.287718;48.85568;"{""type"": ""Point"", ""coordinates"": [2.287718111178406, 48.85567899683648]}";48.8556789968,2.28771811118
7902;2019-643;avenue albert ier de monaco, 75116 paris;75116;2.2905023;48.860367;"{""type"": ""Point"", ""coordinates"": [2.290502274434173, 48.86036538975737]}";48.8603653898,2.29050227443
7903;2019-645;70 boulevard berthier, 75017 paris;75017;2.3055134;48.891087;"{""type"": ""Point"", ""coordinates"": [2.3055133452185252, 48.89108549065981]}";48.8910854907,2.30551334522
7904;2019-1071;place de l'estrapade, 75005 paris;75005;2.3450756;48.84517;"{""type"": ""Point"", ""coordinates"": [2.34507568384122, 48.84516843702975]}";48.845168437,2.34507568384
7905;2016-798;7  rue  de l'echelle;75001;2.334199;48.864025;"{""type"": ""Point"", ""coordinates"": [2.3341989998706802, 48.86402400036109]}";48.8640240004,2.33419899987
7906;2016-2304;24  rue  du cotentin;75015;2.314191;48.838745;"{""type"": ""Point"", ""coordinates"": [2.314191000137837, 48.83874699978067]}";48.8387469998,2.31419100014
7907;2016-2309;101  avenue  de la republique;75011;2.384508;48.86353;"{""type"": ""Point"", ""coordinates"": [2.38450800001053, 48.86352899984154]}";48.8635289998,2.38450800001
7908;2016-2343;25/37  avenue  lowendal;75015;2.302844;48.84852;"{""type"": ""Point"", ""coordinates"": [2.30284400021749, 48.848518999894594]}";48.8485189999,2.30284400022
7909;2016-2361;rue  maurice utrillo;75018;2.344359;48.88628;"{""type"": ""Point"", ""coordinates"": [2.344358999711988, 48.88627999974416]}";48.8862799997,2.34435899971
7910;2020-839;7 rue raffaelli, 75016 paris;75016;2.2556753;48.843178;"{""type"": ""Point"", ""coordinates"": [2.255675218453227, 48.843178238253664]}";48.8431782383,2.25567521845
7911;2020-889;place de la concorde, 75008 paris;75008;2.320535;48.8667;"{""type"": ""Point"", ""coordinates"": [2.320534842202644, 48.866699494682805]}";48.8666994947,2.3205348422
